SL_NO	DATE_REC	FROM	CITY	PURPOSE	CHK_NO	CHK_DT	CURRENCY	AMOUNT	J_NO	EMAIL	SLNO1
3718	7/2/2013	Mooljaitha Clg	Jalgaon	subscription	681089			4800.00	retd outdated	mjcollegelibrary@gmail.com	13G
3719	7/2/2013	Mulana Azad Clg	Aurangabad	subscription	760417			2700.00		azad_college.dataone.in	13G
3720	7/2/2013	Annamacharya Clg of Edn	Kadapa	subscription	636661			500.00			13G
3721	7/2/2013	Arya Bk Centre	Udaipur	subscription	976546			450.00			13G
3722	7/2/2013	BVB School	Chevayur	subscription	265635			500.00			13G
3723	7/2/2013	IBH	Mumbai	subscription	003621			5715.00			13G
3724	7/2/2013	Apex Subs	Mumbai	subscription	304922			3105.00			13G
3725	7/2/2013	IBH	Mumbai	subscription	003798			630.00			13G
3726	7/2/2013	IBH	Mumbai	subscription	003745			5085.00			13G
3727	7/2/2013	S Kula W Clg	Manipur	subscription	629009			4800.00		skwcollege@gmail.com	13G
3728	7/2/2013	Total Library	New Delhi	subscription	006935			3600.00			13G
3729	7/2/2013	Bishop Cotton Boys High School	Bang	"Invoice (IHR& CVRPB), and also RES 3 years"							13G
3730	7/3/2013	Adsyndicate	Manipal	Advertisement	830033			5950.00			13G
3731	7/3/2013	Ventures Advertising	Mumbai	Advertisement	000077			3400.00			13G
3732	7/3/2013	EBSCO	USA	Royality	454676			286.52			13G
3733	7/3/2013	Umdoor	Shillong	subscription	481563			400.00		magdalineumdorr@gmail.com	13G
3734	7/3/2013	Shrivastava	New Delhi	subscription	977711			900.00			13G
3735	7/3/2013	JN Vyas Univ	Jodhpur	subscription	418102			500.00		drlsrajpurohit@yahoo.in	13G
3736	7/3/2013	Rajagiri Clg of Social Sci	Kalamassery	subscription	301414			400.00		admin@rajagiri.edu	13G
3737	7/3/2013	Clg of Agrl Baramati	Pune	subscription	741173			4000.00		agricolbmt@rediffmail.com	13G
3738	7/3/2013	Modern Clg	Moranhat	subscription	563580			4800.00		collegemoran@gmail.com	13G
3739	7/3/2013	Br BK Clg	Vengurla	subscription	493956			2850.00		bkcvngl@gmail.com	13G
3740	7/3/2013	Vivekananda Clg of Arts Si & Com	Puttur	subscription	719503			4800.00			13G
3741	7/3/2013	Creative Bks	Mumbai	subscription	773220			270.00			13G
3742	7/3/2013	LMOI School	Chennai	subscription	752906			4800.00		info@omegaschools.org	13G
3743	7/3/2013	Higgn	Chennai	subscription	001463			360.00			13G
3744	7/3/2013	TIFR	Mumbai	Invoice						journals@mailhost.tifr.res.in	13G
3745	7/3/2013	CCS Nat Inst of Animal Health	Baghpat	Invoice							13G
3746	7/3/2013	Devi Ahilya Univ	Indore	Invoice						sk_sbt@yahoo.com	13G
3747	7/4/2013	Chatterjee B K	Hooghly	subscription	BANKTRANSFER			1500.00			13G
3748	7/4/2013	Noble W Clg	Manjeri	subscription	004089			500.00			13G
3749	7/4/2013	NSS Trg Clg	Palakkad	subscription	052392			500.00			13G
3750	7/4/2013	Ava Gs Information System	New Delhi	Advertisement	979170			1773.00			13G
3751	7/4/2013	Spandan	Thane	subscription	376837			650.00			13G
3752	7/4/2013	Sayamsundar Clg	Burdwan	subscription	909252			6000.00		info@syamsundarcollege.com	13G
3753	7/4/2013	Jiwaji Univ	Gwalior	subscription	045794			1250.00			13G
3754	7/4/2013	Yenepoya Med Clg	Mangalore	Advertisement	000689			7000.00			13G
3755	7/4/2013	Royal News Subs	Lucknow	subscription	220810			360.00			13G
3756	7/4/2013	Kanaka Villi	Bang	subscription	557833			1350.00			13G
3757	7/6/2013	Suryaprakash K Lahoti	Haridwar	subscription	Cash			500.00			13G
3758	7/6/2013	Rajpur	Dhule	subscription	Cash			500.00			13G
3759	7/6/2013	Shankaranarayanan	Trivandrum	subscription	Cash			1000.00			13G
3760	7/6/2013	Murthy MRN	Bang	subscription	Cash			400.00			13G
3761	7/6/2013	CIMR	Jharkhand	Advertisement	581422			11731.00			13G
3762	7/6/2013	BHU	Varnasi	Advertisement (only matter)							13G
3763	7/6/2013	Dept of Chemistry	Rourkela	Advertisement	513254			3000.00			13G
3764	7/6/2013	AM Mahavidyalaya	Haryana	subscription	947255			2750.00		adarsh@ammb.org	13G
3765	7/6/2013	JNES	Hyd	subscription	831278			5200.00		directorT@jpnes.org	13G
3766	7/6/2013	Maharaja Ganga Singh Univ	Bikaner	subscription	486439			4700.00			13G
3767	7/6/2013	Sugitha T C	Bhavanisagar	subscription	821567			1250.00			13G
3768	7/6/2013	St Anthony Clg	Mehgalaya	subscription	886521			3050.00		principal@anthonys.ac.in	13G
3769	7/6/2013	St Josephs Public School	Thrissur	"subscription 90,91"	476289			2150.00			13G
3770	7/6/2013	Govr Nehru Clg	Sagar	Invoice							13G
3771	7/6/2013	TKM Clg of Arts & Sci	Kollam	subscription	146816			4800.00		tkmarts@sancharnet.in	13G
3772	7/6/2013	Arts Sci Clg	Wardha	subscription	154837			4150.00			13G
3773	7/6/2013	Yogi Memana Univ	Kadapa	subscription	027248			3000.00		cmadhavareddy@gmail.com	13G
3774	7/6/2013	St Agnesh Clg	Mangalore	subscription  711	086715			2000.00			13G
3775	7/6/2013	Baidya Dhar	Hooghly	subscription	099818			1650.00			13G
3776	7/6/2013	"AM Univ, Dept of Physics"	Aligarh	subscription	194187			4000.00		bpsinghamu@gmail.com	13G
3777	7/6/2013	Nagaraj J N	Udupi	subscription	081078			400.00			13G
3778	7/6/2013	SR Inst of tech for W	Warangal	subscription	013492			750.00			13G
3779	7/6/2013	KV	Raigarh	subscription	293777			2450.00		raigarhkv@gmail.com	13G
3780	7/6/2013	KBhavanarayana Clg	Vijayawada	subscription	150762			4800.00			13G
3781	7/6/2013	St Jhn Clg	Palayamkottai	subscription	178321			2700.00			13G
3782	7/6/2013	Sri Prakash Clg of Engg	EG Dist	subscription	808708			700.00			13G
3783	7/6/2013	Murugan	Mumbai	subscription	005403			360.00			13G
3784	7/8/2013	George Thomas	Trivandrum	Invoice (LD)							13G
3785	7/8/2013	Nat Acad for Learning	Bang	subscription	243559			900.00			13G
3786	7/8/2013	Ms Swaminathan Res Foundation	Chennai	Advertisement	494314			3000.00			13G
3787	7/8/2013	SD Clg of Pharmacy & Voc Studies	Muzaffarnagar	subscription	634243			1500.00			13G
3788	7/8/2013	VU Sundhara Mahavidyalaya	Ghatnur	subscription	MO			1500.00			13G
3789	7/8/2013	Santaji Mahavidyalaya	Nagpur	subscription	071848			3150.00			13G
3790	7/8/2013	St Peters Univ	Chennai	subscription	190271			4800.00		spiher@stpetersuniversity.org	13G
3791	7/8/2013	MNMJ Engg Clg	Chennai	subscription	063275			800.00		mnmjec@md4.vsnl.net.in	13G
3792	7/8/2013	VVP Engg Clg	Rajkot	subscription	972538			500.00		vvp_2003@indiatimes.com	13G
3793	7/8/2013	BHEL	Hyd	subscription	065243			10000.00			13G
3794	7/8/2013	Richa Tandon	Allahabad	subscription	388419			1750.00		drrichatandon@gmail.com	13G
3795	7/8/2013	Govt Clg for Met	Kurnool	subscription	857662			1500.00			13G
3796	7/8/2013	Shri MM Clg of Sci	Nagpur	subscription	833959			4800.00		mohotacollege@yahoo.co.in	13G
3797	7/8/2013	Malaviaya Nat Inst ogf tech	Jaipur	Invoice							13G
3798	7/9/2013	Central water Res Inst	Orissa	Invoice						cswcrtikoraput@gmail.com	13G
3799	7/9/2013	The Tech nst of Tech Sci	Bhiwani	Invoice							13G
3800	7/9/2013	HNB Garhwal Univ	Garhwal	Advertisement (bal payment)	236138			650.00			13G
3801	7/9/2013	Sangeeta P	Odisha	subscription	389800			1000.00			13G
3802	7/9/2013	Amirtha Raj	Pudukottai	subscription	MO			1050.00			13G
3803	7/9/2013	NSS clg	Pandalam	subscription	625107			600.00			13G
3804	7/9/2013	Directorate of Soybean Res	Indore	subscription	121465			300.00		ido@nrcsoya.com	13G
3805	7/10/2013	VISHNU	West Godavari	subscription	518344			3750.00		info@svecw.edu.in	13G
3806	7/10/2013	NIH	J&K	Advertisement	046305			7000.00			13G
3807	7/10/2013	Govt Victoria Clg	Palakkad	subscription	446342			2200.00			13G
3808	7/10/2013	SAIL	Ranchi	subscription	692997			4400.00		lucas@sail-rdcis.com	13G
3809	7/10/2013	Rajamahendri Inst of Engg & tech	East Godavari	subscription	113939			400.00			13G
3810	7/10/2013	Urimu Dhanalakshmi Clg	Trichy	subscription	769276			2250.00			13G
3811	7/10/2013	Sree Narayana Clg	Thrissur	subscription	694084			2300.00		snnattika_math@hotmail.com	13G
3812	7/10/2013	SRMStrust	Bareilly	subscription	972727			700.00			13G
3813	7/10/2013	Arya Vidyapeeth Clg	Guahati	subscription	116016			2950.00			13G
3814	7/10/2013	Anand People Med Soc	Anand	subscription	623054			500.00			13G
3815	7/10/2013	Pm Patel Inst of Bioscience	Anand	subscription	623053			2000.00			13G
3816	7/10/2013	DAV Internation School	Ahmedabad	subscription	470102			1300.00			13G
3817	7/10/2013	Indiana	Ghaziabad	subscription	000615			675.00			13G
3818	7/10/2013	TN Sci & tech Centre	Chennai	subscription	977714			7000.00		tnstc@tn.nic.in	13G
3819	7/10/2013	Sri Aditya Engg Clg	Surampalem	subscription	004093			4800.00			13G
3820	7/10/2013	MPInst of Engg & tech	Bhandara	subscription	494534			1450.00			13G
3821	7/10/2013	Srinuivas G	Hyderabad	subscription	751331			1250.00		srinivasugc@gmail.com	13G
3822	7/10/2013	Jhargram Raj Clg	Medinipur	subscription	408071			4800.00			13G
3823	7/10/2013	Magazine world	Anand	subscription	007056			1125.00			13G
3824	7/11/2013	DAV PG Clg	Dehradun	subscription	020175			500.00			13G
3825	7/11/2013	KDKCE	Nagpur	Advertisement	505511			4000.00			13G
3826	7/11/2013	NAL	Bang	Advertisement	128562			5250.00			13G
3827	7/11/2013	Mar Thomas Clg of Sci & Tech	Kollam	subscription	092492			2200.00		macsat@sancharnet.in	13G
3828	7/11/2013	Govt First Grade Clg	Shimoga	subscription	565463			300.00		gov.fgc.h@gmail.com	13G
3829	7/11/2013	Army public School	Bang	subscription	930238			800.00		apsblre@rediffmail.com	13G
3830	7/12/2013	IBH	Mumbai	subscription	003666			810.00			13G
3831	7/12/2013	Moreh Clg	Morei	subscription	937205			400.00			13G
3832	7/12/2013	MIA	Chennai	subscription	950669			720.00			13G
3833	7/12/2013	Amrita	Coimbatore	subscription	574364			1250.00		centrallibrary@amrita.edu	13G
3834	7/12/2013	BITS	Pilani	Advertisement	366335			2500.00			13G
3835	7/12/2013	Indian Nat Acad	Delhi	subscription	013589			14000.00			13G
3836	7/12/2013	Hooghly Womens Clg	Hooghly	subscription	708009			2250.00			13G
3837	7/12/2013	Vimala Hridaya ICSE School	Kollam	subscription	783999			400.00			13G
3838	7/12/2013	NSS Clg Nemmara	Palakkad	subscription	908164			3650.00			13G
3839	7/12/2013	Vysya Clg	Salem	subscription	910195			700.00			13G
3840	7/12/2013	Daniel Poor Mem Lib	Madurai	subscription	770141			4800.00		americancollege@eth.net	13G
3841	7/12/2013	Directorate of Forensci Sci	Guwahati	Invoice							13G
3842	7/12/2013	Aswin  SNS	Bang	Life subscription to CURR SCI	219852			9500.00			13G
3843	7/12/2013	IBH	Mumbai	subscription	003855			2115.00			13G
3844	7/12/2013	IBH	Mumbai	subscription	003956			3375.00			13G
3845	7/12/2013	IBH	Mumbai	subscription	004413			1395.00			13G
3846	7/15/2013	Vermillion	New Delhi	Advertisement	263530			10200.00			13G
3847	7/16/2013	Institute of Science	Nagpur	Advertisement	028223			7000.00			13G
3848	7/16/2013	Kerala State Council for	Tvd	Advertisement	609012			7000.00			13G
3849	7/16/2013	Prist University	Thanjavur	subscription	785051			7000.00			13G
3850	7/16/2013	Govt Mohindra College	Patiala	subscription	848150			4800.00			13G
3851	7/16/2013	Tiwari Dr R K	Rewa	subscription	066563			300.00			13G
3852	7/16/2013	Raju Kumar	Madurai	subscription	669059						13G
3853	7/16/2013	Horticultural College	Mudigere	subscription	973356			4000.00			13G
3854	7/16/2013	Shivank Learning Resources	Vadodara	subscription	366745			450.00			13G
3855	7/16/2013	Timely Mgmt	Mumbai	subscription	000048			2025.00			13G
3856	7/16/2013	Central News Agency	New Delhi	subscription	406751			3600.00			13G
3857	7/16/2013	South Asia	New Delhi	subscription	263717			5175.00			13G
3858	7/16/2013	CNA	New Delhi	subscription	406722			1485.00			13G
3859	7/16/2013	CSIR-NBRI	Lucknow	Reprints	161981			350.00			13G
3860	7/16/2013	Florence Nightingale School	Tiruvannamalai	display memory	074865			300.00			13G
3861	7/16/2013	Nirman Advertising	New Delhi	Advertisement	952202			3400.00			13G
3862	7/16/2013	Viswanadha Inst of Pharmaceutical Sciences	Visakhapatnam	subscription	102205  206			800.00			13G
3863	7/16/2013	Shri Ram School	Gurgaon	subscription	012163			500.00			13G
3864	7/16/2013	Apex Subscription	Mumbai	subscription	000131			3420.00		info@apexsubs.com	13G
3865	7/16/2013	NMSDOC	New Delhi	Invoice							13G
3866	7/16/2013	VVV College for Women	Virudhunagar	Invoice							13G
3867	7/16/2013	Indian Inst of Hygene	Kolkata	Invoice							13G
3868	7/16/2013	MG University	Kottayam	subscription	522465			500.00			13G
3869	7/16/2013	SUS College	Mohali	subscription	698642			1900.00			13G
3870	7/16/2013	Calorx Teachers Univ	Ahmedabad	subscription	001329			900.00			13G
3871	7/16/2013	St Mary's College	Thoothukudi	subscription	097063			3800.00			13G
3872	7/16/2013	Rairangpur College	Mayurbhanj	subscription	017834			500.00			13G
3873	7/17/2013	IP Books	Erode	subscription	271994			9000.00			13G
3874	7/17/2013	Dr Gopi	Chalakudy	subscription	712730			200.00			13G
3875	7/17/2013	Mother India	Chennai	subscription	950727			1705.00			13G
3876	7/17/2013	Innovative Subscription	New Delhi	subscription	024065			400.00			13G
3877	7/17/2013	UP Council of Sugarcane	Shahjahanpur	subscription	003960			4000.00			13G
3878	7/17/2013	Smt CHM College	Ulhasnagar	subscription	817422			4800.00		principalchmcollege@gmail.com	13G
3879	7/17/2013	SK Arts Science College	Akola	subscription	314566			7800.00		aklkrupa@dataone.in	13G
3880	7/17/2013	Satish Serial Publication	Delhi	subscription	057757			360.00		info@satisherial.com	13G
3881	7/17/2013	Govind S Rajwar	Rishikesh	subscription	722226			3000.00			13G
3882	7/17/2013	Govt College of Arts Science	Goa	Invoice							13G
3883	7/17/2013	Cultural Centre	Ranchi	subscription	441288			500.00			13G
3884	7/17/2013	Pavan Kumar M	Kolar	Invoice				900.00			13G
3885	7/18/2013	IIRBS	Kottayam	Advertisement	283316			9000.00			13G
3886	7/18/2013	Hyderabad University	Hyderabad	Advertisement	543999			12000.00			13G
3887	7/18/2013	KS Hegde Medical College	Mangalore	Advertisement	084657			4000.00			13G
3888	7/18/2013	Mangalore University	Mangalore	Advertisement	000128			4000.00			13G
3889	7/18/2013	LV Prasad	Hyderabad	Advertisement	007533			12000.00			13G
3890	7/18/2013	Chinmaya Vidyalaya	Kottayam	subscription	622020			700.00			13G
3891	7/18/2013	Dilip	Assam	subscription	241649			700.00			13G
3892	7/18/2013	A 4 Apple Agency	Mumbai	subscription	773233			4410.00			13G
3893	7/18/2013	MIT Academy	Pune	Advertisement	052729			7000.00			13G
3894	7/18/2013	Pune University	Pune	Advertisement	459910			3000.00			13G
3895	7/18/2013	Baldev Ram Mirdha Inst	Jaipur	subscription	441190			5850.00		gauravku.sharma85@gmail.com	13G
3896	7/18/2013	Biju	Kollam	subscription	209595			1750.00			13G
3897	7/18/2013	Sri Parasakthi College	Courtallam	subscription	MO			300.00			13G
3898	7/18/2013	Globe Publication	New Delhi	subscription	162850			4050.00			13G
3899	7/18/2013	Globe	New Delhi	subscription	162859			3960.00			13G
3900	7/18/2013	CG Patel Inst of Tech	Surat	subscription	788606			2250.00			13G
3901	7/19/2013	Applied Physics	Vadodara	Advertisement	938150			4000.00			13G
3902	7/19/2013	SRM Univ	Kattankulathur	Advertisement	076839  840			8000.00			13G
3903	7/19/2013	Mangalore University	Mangalore	Advertisement	649347			7000.00			13G
3904	7/19/2013	Subscriprion Centre	Ahmedabad	subscription	790227			11025.00			13G
3905	7/19/2013	Education Resource	Hosur	subscription	002489			1500.00			13G
3906	7/19/2013	Baripada College	Baripad	subscription	047727			2350.00			13G
3907	7/19/2013	Rajiv Gandhi College	Sriperumbudur	subscription	076576			3150.00			13G
3908	7/19/2013	Akkila B	Adyor	subscription	128335			900.00			13G
3909	7/19/2013	Saratchandra Babu Prof M	Visakhapatnam	subscription	532726			500.00			13G
3910	7/19/2013	Xavier School	Raichur	subscription	008442			2000.00			13G
3911	7/19/2013	Rhino International	Mumbai	subscription	008442			2000.00			13G
3912	7/19/2013	Indian Public School	Coimbatore	subscription	BANK TRANSFER			4800.00			13G
3913	7/19/2013	Stanley College	Hyderabad	subscription	755418			2350.00			13G
3914	7/19/2013	Sudha Book House	Hooghly	subscription	099862			1980.00			13G
3915	7/19/2013	Vidhya Sagar Global School	Chengalpattu	subscription	121029			2000.00			13G
3916	7/19/2013	Globe Subscription	Hyderabad	subscription	017079			360.00			13G
3917	7/19/2013	Braj Kishore Sinha	Ranchi	subscription	723733			1750.00			13G
3918	7/19/2013	Biotechnology Industry	New Delhi	subscription	BANKTRANSFER			4000.00			13G
3919	7/19/2013	MDMVPS	Nashik	subscription	143383			1500.00		ipsadgaon@yahoo.co.in	13G
3920	7/22/2013	Institute of Forest	Ranchi	subscription	158518			1000.00			13G
3921	7/22/2013	SBD College	Atpadi	subscription	406624			2000.00	retd name differs	sbdmatpadi@rediffmail.com	13G
3922	7/22/2013	Dhanvantri Library	Jammu	subscription	377895			50000.00			13G
3923	7/22/2013	Prof  JK Roy	Varansai	Advertisement	335912			5250.00			13G
3924	7/22/2013	Arulmigu Kalasalingam College	Krishnankoil	subscription	809251			400.00		akcppri@yahoo.com	13G
3925	7/22/2013	Hindu Girls College	Jagadhri	subscription	219722			2400.00		hgcjagadhri_girls@rediff.com	13G
3926	7/22/2013	Kakatiya PG College	Nalgonda	subscription	705570			4800.00		kakatiya1993@gmail.com	13G
3927	7/22/2013	VVV College	Virudhunagar	Invoice							13G
3928	7/22/2013	Kendriya Vidyalaya HVF	Chennai	subscription	115374			900.00		kv_hvf@yahoo.co.in	13G
3929	7/22/2013	Rhine	Mumbai	subscription	013078			360.00			13G
3930	7/22/2013	International Book	Mumbai	subscription	674424			450.00		ibhmag@vsnl.net	13G
3931	7/22/2013	IBH	Mumbai	subscription	004223			2025.00		ibh@vsnl.com	13G
3932	7/22/2013	Allied	Chennai	subscription	143473			6660.00		chennai.journals@alliedpublishers.com	13G
3933	7/22/2013	GVP College	Kakinada	subscription	238115			2750.00		pvpce@yahoo.com	13G
3934	7/22/2013	Markanda National College	Kurukshetra	subscription	626548			4800.00		mncshahabad@yahoo.co.in	13G
3935	7/22/2013	Birla Inst of Tech	Patna	subscription	939897			7000.00			13G
3936	7/22/2013	Gurudev Arts & Science College	Kannur	subscription	520188			500.00			13G
3937	7/22/2013	Agharkar Reserach	Pune	Advertisement	726782			5250.00			13G
3938	7/22/2013	AVN College	Visakhapatnam	subscription	471500			2350.00			13G
3939	7/22/2013	IBH	Mumbai	subscription	004069			20020.00			13G
3940	7/22/2013	National Research Centre for	Jhansi	subscription	108243			4000.00			13G
3941	7/22/2013	Birla Inst of Technology	Pilani	Advertisement	418376			4000.00			13G
3942	7/22/2013	Kendriya Vidyalaya	Jalandhar	subscription	779218			2400.00			13G
3943	7/22/2013	NIAB	Hyderabad	Advertisement	480178			9000.00			13G
3944	7/22/2013	National Research Centre for Grapes	Pune	ADVT						ADVT ORDER	13G
3945	7/22/2013	Rusalim	Thrissur	subscription	BANKTRANSFER			750.00			13G
3946	7/22/2013	Premalatha PP	Payyoli	subscription	473925			500.00			13G
3947	7/22/2013	CIMAP	Anand	Advertisement	order						13G
3948	7/22/2013	Kalyani University	Kalyani	Advertisement	650939			4000.00			13G
3949	7/22/2013	KIM Education Society	Surat	subscription	549417			1500.00			13G
3950	7/22/2013	South Asia	New Delhi	subscription	263736			2070.00			13G
3951	7/22/2013	Karnatak University	Karwar	Invoice							13G
3952	7/22/2013	Govt College	Banswara	Invoice							13G
3953	7/22/2013	National Academy of Agricultural	New Delhi	Invoice							13G
3954	7/22/2013	Vishwesha Guttal	Bangalore	subscription	173958			2000.00			13G
3955	7/22/2013	Abha Misra	Bangalore	subscription	686201			3250.00			13G
3956	7/23/2013	Deogiri College	Aurangabad	Invoice							13G
3957	7/23/2013	NSS College	Kerala	Invoice							13G
3958	7/23/2013	DIET	Ernakulam	subscription	838295			500.00			13G
3959	7/23/2013	BRNS	Hyderabad	Advertisement	006560			4000.00			13G
3960	7/23/2013	High Altitude Plant Physiology	Garhwal	subscription	768490			4900.00			13G
3961	7/23/2013	IBH	Mumbai	subscription	004244			2160.00			13G
3962	7/23/2013	AVC College	Mannampandal	subscription	421686			2300.00			13G
3963	7/23/2013	Allied	Hyderabad	subscription	002505			270.00			13G
3964	7/23/2013	Pavan Kumar M	Kolar	subscription	Cash			900.00			13G
3965	7/24/2013	University of North Bengal	Darjeelting	subscription	910495			3300.00			13G
